Date,AAPL,ADBE,AMD,AMZN,ASML,AVGO,COST,CRESY,CSCO,ERIC,GOOG,LIN,META,MSFT,NFLX,PEP,TMUS,TSLA,BSAC,CIB,EC,ENIC,HDB,HMC,IBN,IX,KEP,KT,LPL,SHG,SKM,SONY,TAK,TEO,TGS,TLK,TM,TSM,ADMA,APPF,AXSM,CRSP,DJT,ECX,ENPH,FRPT,IESC,LNTH,MDB,OLLI,PRCT,RDNT,RNA,RYTM,SITM,SMMT,TTD,VERX,AI.PA,AIR.PA,BN.PA,BNP.PA,CS.PA,DG.PA,DSY.PA,EL.PA,MC.PA,OR.PA,SAF.PA,SAN.PA,SGO.PA,SU.PA,TTE.PA,02G.F,BPE5.F,C0V.F,CR6A.F,DTG.F,E3B.F,GLY.F,H2Y.F,KM6.F,KO32.F,LPS1.F,OL5.F,PLUN.F,SMZ1.F,VODI.F,WCLA.F,XSP.F,0A7R.L,0HRS.L,0I47.L,0KHP.L,0R08.L,AZN.L,BHP.L,BNC.L,BP.L,CRH.L,HSBA.L,KNM.L,REL.L,RICO.L,RIO.L,SHEL.L,TTE.L,TYT.L,ULVR.L,ABN.AS,AD.AS,ASM.AS,ASML.AS,HEIA.AS,HEIO.AS,INGA.AS,INPST.AS,KPN.AS,MT.AS,NN.AS,PHIA.AS,REN.AS,SHELL.AS,UMG.AS,UNA.AS,WKL.AS,600028.SS,600030.SS,600036.SS,600519.SS,600900.SS,600941.SS,601088.SS,601138.SS,601288.SS,601318.SS,601328.SS,601398.SS,601628.SS,601658.SS,601728.SS,601857.SS,601899.SS,601939.SS,601988.SS,2914.T,4063.T,4519.T,4568.T,6098.T,6758.T,6857.T,6861.T,7203.T,7741.T,7974.T,8001.T,8031.T,8035.T,8058.T,9432.T,9433.T,9434.T,9983.T,9984.T,0386.HK,0728.HK,0857.HK,0883.HK,0939.HK,0941.HK,1088.HK,1211.HK,1288.HK,1398.HK,1658.HK,2318.HK,2628.HK,3328.HK,3968.HK,3988.HK
11/15/2022,148.3155365,345.9599915,76.37000275,98.94000244,585.3302612,50.02352524,506.7080688,4.162334442,41.6278038,5.691431522,98.25462341,321.8694763,116.5307846,236.9190521,310.2000122,164.4123535,141.7969971,194.4199982,13.53466511,16.51398659,7.394951344,1.460690618,68.7091217,22.99927711,22.666605,15.09799957,7.400000095,13.77000046,5.670000076,27.52108192,21.09000015,16.4278698,13.75,3.796808243,8.920000076,23.3901825,136.0919952,77.08525848,3.24000001,121.9000015,54.91999817,61.00999832,25.37000084,10.02000046,300.730011,67.69000244,32.22000122,59.04999924,182.1000061,57.06000137,45.86999893,16.98999977,14.30000019,26.31999969,111.1900024,1.090000033,53.56000137,17.70999908,120.3332367,109.8990784,45.20431519,45.95578384,22.41082573,85.37747192,36.93754196,160.9884644,665.5953979,322.3634644,109.5038147,78.33320618,42.3521347,136.1483917,49.99583435,0.239500999,4.840743542,0.015331218,87,26.07547188,8.709712029,0.015,0.001630435,0.030999999,0.001,0.001,0.006163058,16.95400047,0.384209245,0.89637506,0.596000016,0.093999997,8.380000114,88.54680634,504.0114136,7.926145077,164.2428436,10793.90039,2510.777344,222.1508942,476.7263794,3372.884521,479.4800415,6275.683594,2255.126465,973.8062744,5449.584961,2373.334961,49.38202286,1842.6604,4029.995605,9.010889053,25.12394524,258.6504211,565.9769287,81.95605469,65.88813019,9.319010735,7.110000134,2.49045825,25.01968193,37.90322495,12.78838444,24.95541954,24.68824959,20.53367043,42.33884811,97.24159241,3.838548422,18.75643158,29.74448395,1472.69165,19.53619003,59.76366043,24.94001198,8.590977669,2.436021805,38.31636047,3.901161671,3.637925386,31.45207024,3.712318897,3.600910425,4.527436733,9.540309906,4.690189362,2.624170542,2379.333984,3333.7771,3327.226074,4360.663086,4528.063965,2296.028809,2239.202637,59276.07031,1854.708496,14633.41602,5444.329102,3907.318604,1766.716064,14441.51367,1327.80188,139.0785675,1960.177979,136.9617767,27041.66016,6053.432129,2.956353903,2.535979986,2.894606113,8.774856567,3.806495667,42.94470596,18.71401215,191.6299438,2.047980785,3.124484301,3.809816837,39.03287506,9.80245018,3.472346783,32.94688416,2.235063076
11/16/2022,147.0799103,338.4100037,72.69999695,97.12000275,564.9822388,48.81305313,504.4365845,4.075290203,41.15495682,5.599485874,98.52334595,323.0019226,112.6988449,237.3510742,306.019989,165.4701233,141.679657,186.9199982,13.13158131,16.1398201,7.088017941,1.388059735,67.66012573,22.75758553,22.38142967,14.93599987,7.360000134,13.72999954,5.460000038,26.94813728,20.79000092,16.1218853,13.77000046,3.863418818,8.590000153,23.2181282,134.5488281,76.11763763,3.160000086,122.4499969,51.45000076,58.75999832,21.29000092,10.02799988,305.1799927,65.91000366,32.90999985,55.81999969,174.6900024,52.22000122,45.04999924,16.53000069,12.68000031,25.61000061,102.1600037,1.039999962,51.41999817,17.21999931,119.9472198,109.783783,45.59873962,45.62295914,22.46552849,85.35954285,36.15627289,161.2709808,660.3024292,324.9969177,110.052803,78.41651917,40.84542084,133.7920074,50.39386368,0.230506331,4.851367474,0.01510903,83.40000153,26.53742981,8.434999466,0.015,0.001695653,0.030999999,0.001,0.001,0.005900802,16.09600067,0.362168908,0.89637506,0.586199999,0.082999997,8.069999695,87.43487549,506.224762,7.621572018,163.036499,10741.92969,2483.811768,221.5513,481.023468,3305.936768,474.9848938,6359.359863,2279.117188,973.8062744,5368.725098,2368.838379,50.23844528,1851.938721,4060.968994,8.979035378,25.26956367,246.8396454,545.850769,82.67562103,66.40361786,9.264532089,6.93599987,2.489569902,24.05480003,37.74994278,12.4886837,25.19714355,24.55219841,20.08874512,42.57258987,98.35542297,3.856485367,18.40593338,29.8338623,1470.141357,19.57338142,59.79114914,25.15809441,8.534020424,2.427321911,38.14501953,3.884236813,3.629200697,30.73592949,3.643731356,3.600910425,4.554439545,9.607629776,4.664084911,2.615594387,2372.39917,3401.086914,3306.967773,4488.00293,4576.58252,2256.407959,2266.210693,59601.86719,1852.851807,14265.74219,5492.500488,3929.68335,1820.30896,14678.77832,1346.862793,138.8565216,1955.333252,137.194931,27139.3418,6231.677246,2.964948177,2.527143955,2.920222044,8.741364479,3.765565634,43.118927,18.797369,188.199234,2.023106813,3.091333389,3.743270159,39.29809952,9.548313141,3.391781807,33.25938797,2.21013689
11/17/2022,148.9877167,337.8299866,73.90000153,94.84999847,577.0618896,48.8493042,501.7512512,4.043637276,43.19462967,5.590291023,98.03566742,319.7208862,110.9271927,237.3019562,295.2799988,167.0475464,144.5058136,183.1699982,13.0867939,16.1398201,7.195088387,1.444550395,67.26428223,22.79625511,22.37159538,15.26799965,7.309999943,13.59000015,5.389999866,26.52336884,20.67000008,16.06028938,13.93000031,3.730197668,8.449999809,23.2271843,135.3156586,78.06249237,3.180000067,118.0500031,53.25999832,57.63999939,19.94000053,10.02999973,312.9599915,63.40000153,33.11999893,55.11000061,163.7899933,54.41999817,44.16999817,16.12000084,12.14999962,23.35000038,102.8000031,0.990999997,50.06000137,16.89999962,118.3504944,108.6307831,45.24964905,45.99081421,22.41082573,84.83959961,35.8991394,159.4816895,658.6011353,325.9374084,110.1312256,78.212883,40.71399689,133.6567993,49.69298553,0.224795431,4.836318016,0.01510903,85.19999695,26.84387779,8.039999962,0.015,0.001826087,0.032000002,0.001,0.001,0.005900802,15.66600037,0.375365883,0.900376678,0.541999996,0.086499996,7.710000038,86.3738327,499.0647888,7.469450951,160.784317,10807.89258,2433.875977,221.8510895,478.3252869,3259.972656,480.6787109,6572.38916,2259.125244,977.3803101,5357.744629,2362.842285,49.99189758,1850.352051,4054.84668,9.178126335,24.99197769,246.5925598,552.0057373,82.52413177,66.54421234,9.319010735,6.877999783,2.47446537,24.00679588,36.21712494,12.14491081,24.94575119,24.48871231,19.89259529,42.81478119,98.16171265,3.86545372,18.43434906,28.87753487,1453.216431,19.76865196,59.40629196,24.63469315,8.553006172,2.427321911,38.37948608,3.892699242,3.637925386,31.17142105,3.660877705,3.610143423,4.536437511,9.396051407,4.646681786,2.615594387,2394.069092,3332.815186,3329.155518,4548.270996,4537.966309,2217.777832,2195.007813,58831.79297,1850.531128,14221.62012,5552.950684,3890.545166,1777.342163,14245.37598,1334.872803,139.1525879,1968.898438,138.547287,26849.55078,6222.813965,2.939166069,2.588997126,2.886067629,8.691127777,3.732821703,43.42380905,18.33889771,183.2982178,2.023106813,3.083045721,3.693359613,38.98866653,9.639075279,3.383725166,31.65222549,2.21013689
11/18/2022,149.5511475,330.8599854,73.56999969,94.13999939,581.1079102,49.1402359,504.0131531,4.067376614,44.30718231,5.608679295,97.33895874,324.1439514,111.5243835,236.8503113,287.980011,168.25383,145.5423737,180.1900024,12.90764523,16.10811043,7.059466362,1.525251627,67.185112,22.98960876,22.35192871,15.19400024,7.420000076,13.59000015,5.559999943,26.7505703,20.52000046,15.97286415,14.10000038,3.844387293,8.68999958,23.34490395,135.5618286,78.81934357,3.140000105,119.1399994,56.16999817,57.74000168,21.37999916,10.02900028,311.9400024,64.05999756,33.16999817,57.70000076,159.8800049,55.95000076,44.88000107,16.65999985,12.13000011,25.62000084,105.1200027,0.978999972,49.77000046,15.18999958,119.8770294,110.1488953,45.23151779,46.6914978,22.7895298,85.5567627,35.84474564,163.2485962,659.9243164,327.3952332,112.4840393,79.63829803,41.60112381,137.4038391,49.66702271,0.224224329,4.85313797,0.014664644,86.80000305,27.44305038,8.045000076,0.016000001,0.001826087,0.030999999,0.001,0.001,0.005769672,15.27400017,0.373461157,0.906779468,0.533599973,0.083999999,7.364999771,87.62852478,500.8884888,7.457573414,164.238266,10913.83203,2450.854004,225.6235504,475.7270508,3313.430908,478.3811951,6718.226074,2282.116211,977.3803101,5375.712891,2342.856445,50.08273697,1855.59729,4037.359863,9.301564217,25.11484337,249.0634308,558.258606,83.22476959,67.20026398,9.4411726,6.926000118,2.489569902,24.07400131,36.0893898,12.09907341,25.40018845,24.46150017,19.82561493,42.99056244,99.03340149,3.811642647,18.14068794,28.66303062,1453.336914,19.57338142,60.71665573,24.66958809,8.496048927,2.427321911,38.01877213,3.867312193,3.637925386,31.0649662,3.626584291,3.619376659,4.500434399,9.271026611,4.672786713,2.607018948,2410.971436,3307.814209,3351.343506,4556.047363,4393.400391,2222.730225,2207.284424,58120.95313,1850.067139,13858.84961,5591.677246,3885.885742,1772.260132,14106.17969,1336.717529,142.3723297,1994.091064,138.3607635,26816.99219,5982.52832,2.913383484,2.571324825,2.868989944,8.540413857,3.691891432,43.33670044,18.42225647,180.9457245,2.006524086,3.041606903,3.651767731,37.52990723,9.548313141,3.335386515,30.84864044,2.176901579
11/21/2022,146.3088837,321.4899902,72.45999908,92.45999908,568.4995117,49.35771179,503.7243347,3.90911293,44.14956665,5.571901798,95.37825012,323.6213074,109.3446655,237.6652832,285.0499878,171.492157,146.5691986,167.8699951,13.05992222,15.8861475,6.888154507,1.573672295,66.73978424,22.86392784,22.38142967,15.28800011,7.260000229,13.56999969,5.420000076,26.67154312,20.44000053,15.71456528,14.06999969,3.815840006,8.579999924,23.25434875,134.5867004,76.57749939,3.170000076,115.2399979,57.25,55.54000092,21.5,10.03999996,308.1000061,64.27999878,33.41999817,57.38000107,147.0200043,57.54000092,44.80500031,17.12999916,12.48999977,23.30999947,96.93000031,0.888000011,48.31999969,14.94999981,119.8419418,109.7069092,45.9160881,46.0871582,22.70958138,86.30976868,35.67167664,164.6612091,660.9639893,327.5363159,112.4840393,80.69348145,41.45092392,135.9745636,48.13548279,0.228436127,4.760182858,0.014886837,87.80000305,27.67174339,7.824999809,0.015,0.001826087,0.032000002,0.001,0.001,0.005769672,14.8920002,0.377134591,0.920225024,0.54400003,0.081500001,7.190000057,89.29691315,505.907196,7.497168541,164.5395966,11063.74805,2392.429199,228.9963074,457.8392029,3341.90918,482.9761963,6582.111328,2331.097168,987.4963989,5260.911621,2270.907227,48.88894272,1858.43335,4109.304199,9.345362663,25.36057663,244.2205353,550.6380005,84.81542206,68.37182617,9.378442764,7.007999897,2.541991234,23.9011879,34.75242996,12.0567627,25.96098709,23.74951553,20.03133392,43.77691269,100.7283478,3.802673578,17.85650253,28.48427773,1409.610718,19.61057663,60.62502289,24.41661072,8.543513298,2.427321911,37.1620903,3.867312193,3.646649122,30.35850716,3.583716393,3.591677189,4.473431587,9.059447289,4.664084911,2.615594387,2422.673096,3355.893066,3388.001953,4486.05957,4386.469727,2229.663818,2239.202637,58012.35547,1859.349854,14020.625,5560.507324,3923.1604,1775.494141,14156.79688,1366.538452,142.2243042,1985.370605,137.7545471,26751.86914,5984.498047,2.921977758,2.553652525,2.834835291,8.406447411,3.708263636,43.55447006,18.29722023,180.7496796,2.014815092,3.041606903,3.610176086,36.38058472,9.403090477,3.351499319,30.62542152,2.185210466
11/22/2022,148.4539337,330.8800049,75.25,93.19999695,584.0960083,50.56056213,511.9823914,4.146509171,44.8541832,5.599485874,96.87117767,328.8381348,110.917244,240.5913086,286.6900024,171.5106812,148.2511902,169.9100037,13.26594353,16.41251373,7.31643343,1.573672295,67.2939682,23.1829586,22.47976494,15.48799992,7.25,13.78999996,5.46999979,26.90862274,20.53000069,16.14175415,14.22999954,3.987124443,8.989999771,23.08229637,137.5878143,79.07801819,3.230000019,116.9700012,57.22999954,55.45999908,22.72999954,10.03999996,320.4400024,63.68999863,33.84000015,57.91999817,146.8000031,59.34000015,45.56999969,17.42000008,11.96000004,24.43000031,102.5699997,0.899999976,48.38000107,15.26000023,119.9296722,109.6108322,45.96142197,45.92950821,22.86106491,86.28287506,35.51839447,163.5311279,659.6408081,324.2445068,113.2879181,80.77677917,41.87805939,136.0325012,50.24676514,0.229149982,4.973536968,0.014997933,86.59999847,27.8592701,8.024999619,0.016000001,0.001891305,0.032000002,0.001,0.001,0.005638543,14.63000011,0.356590837,0.89637506,0.582599998,0.076499999,7.179999828,90.27066803,503.6745911,7.268170834,165.6877289,11077.74121,2438.370605,237.4906006,487.6689453,3297.443359,486.3226013,6397.384766,2311.104736,994.9703979,5377.709961,2380.82959,49.72805405,1858.43335,4113.299805,9.536491394,25.36512947,247.8774109,557.3793335,84.3420105,68.27810669,9.520414352,7.073999882,2.565980673,24.48683548,34.99938202,12.04089642,25.83528709,24.94220352,20.48104668,43.99894714,100.8736343,3.87442255,18.15016365,29.00266075,1428.130737,19.85233879,64.23540497,24.92256355,8.638441086,2.444721937,37.847435,3.918086529,3.690269232,31.70368576,3.703745604,3.720940828,4.563440323,9.165237427,4.733698368,2.641321659,2451.710693,3364.547363,3476.753662,4565.767578,4386.469727,2267.303467,2207.284424,58515.86719,1902.979126,14182.40137,5604.900879,3994.914307,1804.600464,14169.45117,1401.278442,144.5188446,1994.575562,138.8270874,26514.17578,5975.634766,2.98213625,2.624341726,2.903144836,8.506921768,3.757379532,44.33844757,18.54729462,174.6724091,2.039689541,3.091333389,3.701678038,36.55739975,9.766144753,3.399838448,30.84864044,2.226754427
11/23/2022,149.3337097,335.7799988,76.40000153,94.12999725,591.5806274,50.90300751,514.427002,4.360164642,45.03033066,5.654652596,98.35414124,331.8384094,111.7134933,243.095108,291.5,171.7333984,146.803894,183.1999969,13.34655952,16.81204796,7.31643343,1.614022851,68.00649261,23.30863953,22.58793449,15.68799973,7.510000229,13.85999966,5.559999943,27.07655525,20.88999939,16.33249855,14.35999966,4.025187492,8.960000038,22.87402153,138.8943176,78.53193665,3.160000086,116.9000015,56.22000122,55.02999878,23.28000069,10.03999996,315.7799988,65.01999664,33.04000092,58.75999832,150.7700043,60.75,45.40000153,17.44000053,12.14000034,24.96999931,101.5299988,0.910000026,49.54000092,15.93000031,122.5265427,109.3033676,45.86168671,46.19226074,22.83160782,86.29185486,35.79035187,164.9437408,663.4215088,328.1947021,114.0917892,80.11035919,42.3192749,137.2106934,49.84873199,0.229149982,4.957602024,0.01510903,89.19999695,27.81353188,8.095000267,0.016000001,0.001891305,0.034000002,0.001,0.001,0.005769672,14.88799953,0.352781326,0.898455918,0.584200025,0.077,7.364999771,90.99264526,514.7514648,7.460460186,168.5132294,10989.79004,2439.868408,240.4885864,482.7723083,3305.437012,488.6700745,6397.384766,2317.102539,994.9703979,5368.725098,2354.848145,50.18653488,1858.43335,4107.304688,9.520563126,25.44248962,254.0545807,570.2757568,84.15264893,68.13751221,9.469238281,7.269999981,2.565980673,24.29482079,34.95680237,12.08496952,26.08667946,24.86057472,20.63892555,44.25798416,101.4063263,3.946171045,18.20700073,28.79709625,1436.52356,19.86163712,62.83340454,25.59426117,8.590977669,2.470822096,37.66707993,3.943473339,3.71644187,31.6843338,3.789480448,3.720940828,4.626446247,9.184472084,4.759803295,2.658473253,2451.710693,3364.547363,3476.753662,4565.767578,4386.469727,2267.303467,2207.284424,58515.86719,1902.979126,14182.40137,5604.900879,3994.914307,1804.600464,14169.45117,1401.278442,144.5188446,1994.575562,138.8270874,26514.17578,5975.634766,3.016512156,2.597833395,2.928760767,8.590652466,3.757379532,44.51266479,18.88072777,171.5357513,2.056272507,3.124484301,3.718314409,36.95524216,9.838755608,3.40789485,31.02721405,2.226754427
11/24/2022,149.3337097,335.7799988,76.40000153,94.12999725,591.5806274,50.90300751,514.427002,4.360164642,45.03033066,5.654652596,98.35414124,331.8384094,111.7134933,243.095108,291.5,171.7333984,146.803894,183.1999969,13.34655952,16.81204796,7.31643343,1.614022851,68.00649261,23.30863953,22.58793449,15.68799973,7.510000229,13.85999966,5.559999943,27.07655525,20.88999939,16.33249855,14.35999966,4.025187492,8.960000038,22.87402153,138.8943176,78.53193665,3.160000086,116.9000015,56.22000122,55.02999878,23.28000069,10.03999996,315.7799988,65.01999664,33.04000092,58.75999832,150.7700043,60.75,45.40000153,17.44000053,12.14000034,24.96999931,101.5299988,0.910000026,49.54000092,15.93000031,123.6670456,108.8229599,45.76195145,46.62142563,22.95363426,86.77593231,35.83486176,164.5670319,663.7050781,330.4049072,114.1506195,80.52687073,42.33805084,137.8867035,50.03043747,0.229149982,4.96468401,0.01510903,89.19999695,28.21603012,8.06000042,0.016000001,0.001826087,0.032000002,0.001,0.001,0.005704107,15.19999981,0.355502397,0.917465508,0.61619997,0.079000004,7.364999771,90.99264526,514.7514648,7.460460186,168.5132294,10917.83008,2457.345947,239.6391602,483.2219849,3319.426514,488.9697876,6397.384766,2310.105225,994.9703979,5397.675293,2340.858154,50.10003281,1899.292114,4116.797852,9.608164787,25.44703865,254.2028351,564.2184448,84.28520203,68.13751221,9.531970024,7.288000107,2.588193178,24.33802414,34.59914398,12.28065681,26.02866745,24.7517395,21.34219742,44.36899567,101.1641846,3.9282341,18.09332657,28.79709625,1409.619995,19.88023376,62.41188431,25.65532494,8.505541801,2.462122202,37.69413757,3.93501091,3.70771718,31.45207024,3.720892906,3.711707592,4.599443913,9.367198944,4.751101494,2.649897575,2450.843994,3416.472412,3530.776611,4509.388184,4396.371582,2315.839111,2307.950195,59888.17969,1899.730103,14442.22461,5644.571289,4102.079102,1871.129639,14672.45117,1447.393311,143.6676483,1987.308472,138.9203644,26234.15234,5971.695801,3.033700228,2.615505457,2.920222044,8.540413857,3.781937599,44.59977722,18.92240906,173.7902374,2.072855234,3.149347305,3.676722765,37.61832047,9.9295187,3.488459826,31.65222549,2.243371964
11/25/2022,146.4077301,334.2999878,75.13999939,93.41000366,579.8147583,50.54721832,513.6279907,4.478861809,44.87272644,5.81096077,97.13989258,333.3482361,110.8873901,243.0067291,285.5400085,170.8333588,147.7133636,182.8600006,13.35551739,16.73594666,7.444917679,1.654373407,68.79817963,23.61800385,22.61743736,16.13800049,7.610000134,13.93999958,5.510000229,27.35314941,20.85000038,16.46959496,14.57999992,4.148893356,9.140000343,23.1366291,140.3712158,77.9858551,3.25,115.9400024,56.81999969,54.99000168,24.78000069,10.03999996,319.4200134,66.72000122,33.25,58.45000076,147.75,60.15000153,45.5,17.60000038,12.52999973,24.81999969,99,0.922999978,49.38999939,16.47999954,124.1408157,109.3610153,45.76195145,46.70901489,22.94942856,87.02693176,35.88925171,164.990799,661.8146973,329.4173584,114.9152832,81.02669525,42.53049469,137.4424744,50.56691742,0.228436127,4.969995975,0.015442315,88.59999847,28.32580185,8.085000038,0.016000001,0.001826087,0.030999999,0.001,0.001,0.005704107,15.17000008,0.35250923,0.908961177,0.619599998,0.080499999,7.28000021,92.06541443,514.0392456,7.632376194,167.4399109,10947.81445,2470.329102,241.837677,488.0187378,3330.417969,491.4170532,6397.384766,2324.099854,994.9703979,5369.723633,2365.340576,50.35089874,1906.216553,4110.304199,9.727620125,25.60175896,251.237793,560.8965454,84.45562744,68.04379272,9.601305008,7.331999779,2.586416006,24.51083946,34.98235321,12.47634315,26.12535667,24.96034622,21.43788338,44.2718544,101.9874496,4.026887894,18.3301487,29.51210594,1411.493408,20.28006935,65.97644043,26.39680862,8.590977669,2.496922493,38.55082321,3.994247437,3.768785954,32.53595734,3.840921164,3.868669987,4.662450314,9.41528511,4.838118076,2.684200525,2454.311035,3423.203369,3502.800537,4464.67334,4380.52832,2298.01001,2285.852783,58970.01172,1907.156372,14417.71289,5628.514648,4062.940674,1872.515747,14558.56348,1442.474243,143.8156891,1989.246338,139.4799652,26012.74219,5986.467285,3.059482574,2.721539259,2.945837975,8.573905945,3.847425461,45.16598511,19.67263603,168.8892212,2.11431241,3.190786362,3.834771872,38.76763916,10.18365765,3.577081203,32.36651993,2.276607037
11/28/2022,142.5624237,328.9700012,73.19000244,93.94999695,571.4875488,49.81272125,510.9909973,4.573820591,44.57604218,5.691431522,95.79626465,326.8443298,108.2697144,237.3805237,281.1700134,170.6291962,146.5887451,182.9199982,13.46300507,15.98761749,7.109432697,1.710864186,67.87783813,23.40531349,22.78460884,15.93400002,7.519999981,13.81000042,5.489999771,26.87898827,20.69000053,16.32653618,14.55000019,4.091798306,9.300000191,22.67480278,138.7049561,75.89727783,3.24000001,113.6200027,74.73999786,53.34000015,24.35000038,10.04500008,312.2099915,64.59999847,33.15000153,60.88999939,143.5,62.22000122,44.63000107,17.65999985,12.10000038,24.71999931,97,0.939999998,49.00999832,15.77999973,123.6495056,103.1540909,45.59873962,46.24481201,22.80636215,86.76696014,35.13270187,165.6029358,660.3969116,331.7216492,113.0330353,81.3506546,41.50255203,136.2449646,49.9612236,0.232005417,4.977077484,0.015442315,85.80000305,28.04222488,7.965000153,0.015,0.001826087,0.030999999,0.001,0.001,0.005802454,14.4119997,0.356726885,0.908627689,0.576799989,0.077,7.242000103,91.67572784,511.9750061,7.839856625,166.2106171,11043.76074,2463.837646,238.589859,483.2219849,3320.425781,488.0706787,6397.384766,2336.095459,1009.918274,5353.750977,2358.845459,49.75833511,1901.160156,4151.77002,9.548437119,25.57445908,246.0489655,553.7644653,83.679245,67.62203217,9.507206917,7.113999844,2.584638596,24.18441391,34.48844528,12.32825565,26.21237755,24.77894592,21.36611748,44.51701355,102.3264389,3.991013765,18.00806808,28.56471443,1400.244141,19.99181747,66.25134277,26.49276352,8.315686226,2.488222122,37.34244156,3.994247437,3.698993206,32.29401779,3.763759613,3.877903461,4.599443913,9.213323593,4.76850462,2.66704917,2450.410156,3396.279297,3525.953125,4434.539551,4378.54834,2280.18042,2273.576904,58772.55469,1887.198242,14270.64453,5578.453613,4030.325195,1840.637329,14330.79102,1416.649902,143.5566254,1997.966919,139.7131348,26071.35156,5950.030273,3.007918358,2.712703466,2.894606113,8.423192978,3.757379532,44.94821548,19.13080597,169.379303,2.072855234,3.132771969,3.701678038,36.99944687,9.766144753,3.480403423,31.25043106,2.235063076
11/29/2022,139.5474701,326.7799988,73.38999939,92.41999817,567.0593872,49.7345047,509.1046143,4.645039558,44.76145935,5.627069473,94.99008179,321.2985229,108.9465332,235.9764404,280.9599915,169.4229584,145.3370209,180.8300018,13.74068642,16.20323753,7.394951344,1.759285092,68.52108765,23.29897118,23.08945274,15.97000027,7.710000038,14.02000046,5.460000038,27.84706688,20.80999947,16.33845901,14.5,4.263082981,9.850000381,22.7381916,137.6540833,76.00267029,3.319999933,110.4000015,70.83999634,52.88000107,23.52000046,10.04500008,303.3900146,64.05999756,32.83000183,60.65000153,142.3000031,60.33000183,44.81000137,18.88999939,11.55000019,25.09000015,97.62999725,0.889999986,48.68999863,15.93999958,121.7369461,104.9027863,45.60780334,46.91921616,23.02095985,86.58766937,34.37120438,165.2733307,663.5159912,326.8309326,114.2094345,81.62833405,41.47439194,134.1203613,50.99955368,0.228507504,5.046129704,0.015775604,82,28.37611389,7.934999943,0.016000001,0.001826087,0.030999999,0.001,0.001,0.00632697,14.42000008,0.374549598,0.895787776,0.579999983,0.085500002,7.130000114,91.48352814,510.6949463,8.394130707,169.6920624,11053.75391,2525.258789,241.9875793,491.7161865,3315.429443,509.7471619,6475.164063,2289.113281,1009.918274,5553.406738,2398.817383,50.14760971,1860.75293,4121.29541,9.779382706,25.42883682,253.1650696,546.925354,83.98222351,67.95007324,9.626068115,7.061999798,2.586416006,24.90447235,34.34367752,12.41111469,25.66125107,25.21430397,21.28956985,44.18859482,101.0189209,4.026887894,18.69959259,31.15663147,1482.892944,19.87093544,65.19755554,26.38808441,8.64793396,2.505622864,40.38142014,4.02809763,3.768785954,34.62630844,3.883788824,3.859436989,4.671450615,9.49222374,4.872924328,2.692776203,2441.309082,3368.393799,3519.200195,4409.266113,4352.803223,2252.445801,2236.747803,57696.42969,1861.670532,14079.4541,5542.561035,4019.142822,1840.175293,14175.77734,1407.42688,142.0762634,1979.072388,138.7338257,26523.94336,5868.293945,3.076670647,2.721539259,2.971453905,8.523667336,3.863797426,44.86110687,19.25584412,178.3971863,2.130895138,3.215649605,3.901319265,41.77357101,10.56486416,3.577081203,34.19689941,2.293224812
11/30/2022,146.3286438,344.9299927,77.62999725,96.54000092,595.763855,52.56180954,519.0083008,4.739997864,46.09652328,5.856933117,100.9717484,325.6635742,117.5460052,250.5181427,305.5299988,172.1323853,148.1142883,194.6999969,13.98253632,16.86912346,7.045190811,1.759285092,69.83728027,23.68567657,23.32546043,16.1439991,8.079999924,14.26000023,5.659999847,28.6669693,21.45000076,16.50535965,14.72999954,4.215503693,9.890000343,23.07324219,139.822113,79.49958038,3.339999914,114.0899963,72.29000092,54.79000092,22.80999947,10.06000042,320.5899963,67.01999664,33.81999969,62.08000183,152.6900024,60.90000153,42.90000153,19.77000046,11.64000034,26.77000046,105.4599991,0.800000012,52.13999939,17.18000031,121.2631989,104.9220047,45.40832901,46.79660034,22.73903847,86.61456299,34.69755554,166.9684448,696.8808594,333.6967163,115.111351,80.04556274,41.06602859,134.1589813,52.18498993,0.23714523,5.111641884,0.015775604,81,28.92497635,7.75,0.016000001,0.001956522,0.030999999,0.001,0.001,0.006425317,15.16399956,0.388426811,0.896288216,0.594600022,0.0845,7.409999847,90.80808258,510.4688721,8.53640461,169.4168701,11159.69434,2584.18335,244.4359589,497.1625366,3289.948975,509.1478271,6270.992676,2311.104736,1009.918274,5575.368164,2442.286865,51.69174957,1865.392212,4140.778809,9.743546486,25.31507111,255.9818726,548.1954956,83.58455658,67.52831268,9.566637993,7.027999878,2.613959312,24.77966118,34.59062576,12.50983906,25.93197632,25.63605499,21.52878189,44.41062546,101.8905945,4.06276226,18.77537918,31.24600792,1482.892944,19.73145866,67.63500977,26.64978409,8.685905457,2.505622864,40.53472137,3.994247437,3.751338005,34.98438263,3.823773861,4.007167339,4.71645546,9.453753471,4.864223003,2.701351881,2440.442383,3378.970947,3496.047363,4391.769043,4286.461914,2229.663818,2241.657959,56412.96875,1866.312012,13785.31445,5567.119629,3994.914307,1840.175293,14264.35645,1415.727661,141.3731232,1991.668701,139.6664886,26312.29883,5861.400879,3.15401721,2.809901476,3.022685766,8.540413857,3.855611801,45.0788765,20.00607109,187.709137,2.155769348,3.240513086,3.893000603,42.21562195,10.76454163,3.55291152,35.00048447,2.301533222
