Unnamed: 0,clusters,silhouette_score,method,linkage,return_mode,window_size,df_mode,inertia,entropy,silhouette_norm,entropy_norm_clusters,ari_mean,nmi_mean,ari_norm,nmi_norm,stability_score,renormalized_silhouette,renormalized_inertia,renormalized_stability,final_score,exchange_v_measure,sector_v_measure,market_v_measure,region_v_measure
101,4,0.085957272810471,kshape,not_applicable,geometric,14,full,0.1854242170521929,1.9907,0.8247090351705433,0.99535,0.2863253571563656,0.3042096912437551,0.31268993027082204,0.33959973639500324,0.32614483333291266,0.6296213114783437,0.4514628478096493,0.6738551666670873,0.5849797753183601,0.28457336299760194,0.20699223471930508,0.277792530047264,0.2095929393326368
69,8,0.0981591943187753,kshape,not_applicable,geometric,10,3day,0.1309437638653449,2.8503,0.854124922322121,0.9501,0.2331149247955854,0.3633134331255843,0.24731229330529553,0.4120480313437537,0.3296801623245246,0.6917752149353891,0.6506948040395985,0.6703198376754754,0.670929952216821,0.2938731996160082,0.27240005801120376,0.2750830039945736,0.1385816393606028
134,10,0.1085330726746742,kshape,not_applicable,geometric,30,full,0.098528771278761,3.2474,0.8791338387320188,0.9775648079192124,0.245958707727903,0.4273312915931527,0.26309296150433836,0.4905199612854967,0.3768064613949175,0.7446174687860514,0.7692346106387743,0.6231935386050824,0.7123485393433028,0.2946433736999828,0.29800036738043884,0.27109332603812697,0.1527285574553277
75,5,0.1076961009042431,kshape,not_applicable,geometric,10,full,0.179591060388845,2.238,0.8771161018426853,0.9638541369682536,0.3766109960691902,0.4116761114675277,0.4236204651708529,0.4713301253951604,0.44747529528300667,0.7403541187407128,0.47279437398195934,0.5525247047169933,0.5885577324798885,0.27636026534549557,0.2880213289856129,0.2701187073427356,0.20591110582186406
102,5,0.0994922950272156,kshape,not_applicable,geometric,14,full,0.1738562325271132,2.2417,0.857338706312985,0.9654476402331252,0.3191403391376489,0.3662415327071158,0.35300845210609877,0.41563724270952895,0.38432284740781386,0.698565736631052,0.49376631725152575,0.6156771525921861,0.6026697354915881,0.2629191112430463,0.26730030060389726,0.26890006316511966,0.19254327318175404
45,2,0.104348739997434,kshape,not_applicable,geometric,7,full,0.2546929459739617,0.9084,0.8690464227660508,0.9084,0.4036124083948156,0.3258518205510638,0.45679607480717627,0.36612826601855564,0.4114621704128659,0.7233033987786064,0.1981509981208215,0.5885378295871341,0.5033307421621873,0.24407583193312515,0.07476473284883367,0.26888215359879736,0.16297941895473667
133,9,0.105116102197574,kshape,not_applicable,geometric,30,full,0.1099639711832724,3.0199,0.8708963477855113,0.952672381405222,0.1951405111643889,0.3572908773923611,0.20065457379033416,0.4046656917453875,0.30266013276786086,0.727212172988605,0.7274167270935925,0.6973398672321391,0.7173229224381122,0.2774648976658941,0.27870630452250694,0.26643022296280316,0.1883672996350002
66,5,0.0742164685019895,kshape,not_applicable,geometric,10,3day,0.1595346065870188,2.2706,0.7964047902717377,0.9778941927614464,0.2105202542694537,0.2545560878065802,0.2195510799214721,0.2787352497728678,0.24914316484716995,0.5698162375806972,0.5461396986302146,0.7508568351528301,0.622270923787914,0.2680904436929352,0.202118971042645,0.266306986288099,0.15171182269942873
40,6,0.0962829137496212,kshape,not_applicable,geometric,7,3day,0.1622299691865052,2.4575,0.8496016628134139,0.950690773778886,0.2483483055373137,0.3239396816112342,0.26602896956039057,0.36378440078286983,0.31490668517163023,0.6822178545414407,0.5362829090472977,0.6850933148283698,0.6345313594723694,0.2733532744051965,0.2624946134420884,0.26622045430196056,0.16652289680182902
38,4,0.0771138214999623,kshape,not_applicable,geometric,7,3day,0.1877694023613293,1.9864,0.8033896089143301,0.9932,0.2386919082990119,0.2500527706539376,0.25416452108607357,0.2732151652750922,0.26368984318058286,0.584574716267388,0.44288663690225216,0.7363101568194171,0.5879238366630192,0.27394965004037775,0.2304540942415638,0.2640834434752038,0.17564224203739978
