1INCH-USD,AAVE-USD,ADA-USD,ALGO-USD,APE-USD,APT-USD,ATOM-USD,AVAX-USD,AXS-USD,BCH-USD,BTC-USD,CHZ-USD,CRV-USD,DOGE-USD,DOT-USD,EOS-USD,ETC-USD,ETH-USD,HNT-USD,ICP-USD,INJ-USD,JASMY-USD,LDO-USD,LINK-USD,LPT-USD,LTC-USD,MANA-USD,MATIC-USD,MKR-USD,NEAR-USD,QNT-USD,RNDR-USD,ROSE-USD,SAND-USD,SHIB-USD,SNX-USD,SOL-USD,STX-USD,UNI-USD,XLM-USD,XRP-USD,XTZ-USD,ZEC-USD
2.145390033721924,213.23130798339844,1.1851099729537964,1.4466290473937988,0.033576998859643936,0.08541800081729889,38.73768615722656,89.50181579589844,72.54862213134766,369.83074951171875,42735.85546875,0.2626419961452484,4.607398986816406,0.1533990055322647,25.543930053710938,2.7687199115753174,29.620908737182617,3238.111572265625,33.1059684753418,34.32025909423828,7.14557409286499,0.07071100175380707,2.934659957885742,26.690950393676758,33.632991790771484,131.54498291015625,2.931364059448242,2.356945037841797,2073.9462890625,18.082441329956055,169.38671875,3.4619901180267334,0.4468590021133423,4.730758190155029,2.8000000384054147e-05,5.072648048400879,140.18385314941406,2.095383882522583,0.00025599999935366213,0.26273199915885925,0.7705540060997009,4.170391082763672,141.4326171875
2.2461979389190674,218.57379150390625,1.3045350313186646,1.4936070442199707,0.03558700159192085,0.07986199855804443,40.18940353393555,95.8235092163086,78.1528549194336,383.91363525390625,43949.1015625,0.2767690122127533,4.901226997375488,0.16165199875831604,27.319494247436523,2.883418083190918,31.102136611938477,3372.25830078125,35.68044662475586,34.90937805175781,7.239770889282227,0.07297900319099426,2.9510419368743896,26.777944564819336,39.16778564453125,141.73719787597656,3.0888419151306152,2.3925909996032715,2167.906982421875,17.526771545410156,169.31272888183594,3.969187021255493,0.5192559957504272,5.13746976852417,3.199999991920777e-05,5.405732154846191,151.70310974121094,2.166822910308838,0.0002640000020619482,0.2826089859008789,0.7995479702949524,4.3818840980529785,144.34454345703125
2.3537979125976562,209.4081573486328,1.2331609725952148,1.3577510118484497,0.03477099910378456,0.07250799983739853,37.63064193725586,89.40788269042969,73.07545471191406,377.5850524902344,42591.5703125,0.2631700038909912,5.009435176849365,0.17204299569129944,25.828889846801758,2.793612003326416,30.248397827148438,3248.28857421875,32.292022705078125,31.296220779418945,6.811999797821045,0.06941399723291397,2.646312952041626,24.872852325439453,35.648685455322266,136.6365203857422,2.893336057662964,2.263317108154297,2096.69970703125,19.5316104888916,166.56423950195312,3.5584640502929688,0.4957059919834137,4.830903053283691,2.9999999242136255e-05,5.095202922821045,146.01004028320312,2.0503768920898438,0.00025599999935366213,0.2699649930000305,0.7683280110359192,4.11758279800415,143.4906463623047
2.36899995803833,224.1970977783203,1.2909259796142578,1.3849639892578125,0.03550500050187111,0.07019300013780594,40.46148681640625,90.34053039550781,73.66685485839844,386.1727600097656,43099.69921875,0.2669900059700012,5.346951961517334,0.18354900181293488,27.71286392211914,2.868952989578247,31.985509872436523,3310.00146484375,33.21324157714844,32.508453369140625,6.9932098388671875,0.07062900066375732,2.6073598861694336,25.781768798828125,36.21870422363281,144.72491455078125,2.9550719261169434,2.3377270698547363,2189.187255859375,20.199886322021484,165.3622589111328,3.5317859649658203,0.5678859949111938,4.901486873626709,3.099999958067201e-05,5.238215923309326,146.15902709960938,2.0925259590148926,0.0002589999930933118,0.2663399875164032,0.7742969989776611,4.285114765167236,142.4750518798828
2.3877859115600586,239.4390869140625,1.2962629795074463,1.3828259706497192,0.035826001316308975,0.06890899688005447,39.22325897216797,93.3158187866211,75.71248626708984,391.1540832519531,43177.3984375,0.2675749957561493,5.290297031402588,0.18510299921035767,27.736833572387695,2.9156510829925537,32.88987731933594,3330.53076171875,33.848876953125,32.58089065551758,7.080114841461182,0.07020799815654755,2.513401985168457,25.252832412719727,36.19901657104492,147.93740844726562,2.993889093399048,2.3536930084228516,2217.2099609375,19.31635856628418,167.458740234375,3.6421189308166504,0.5658280253410339,4.851987838745117,3.099999958067201e-05,5.292553901672363,147.80117797851562,2.141077995300293,0.0002589999930933118,0.25994300842285156,0.7814229726791382,4.282010078430176,144.60401916503906
2.433495044708252,241.74761962890625,1.407251000404358,1.4303719997406006,0.0352340005338192,0.06794899702072144,43.605411529541016,92.23979949951172,80.27992248535156,388.71160888671875,43113.87890625,0.2693139910697937,5.137163162231445,0.17717599868774414,27.665128707885742,2.9093658924102783,32.26341247558594,3350.921875,33.680301666259766,31.162372589111328,7.230981826782227,0.070592001080513,2.511075019836426,25.55315589904785,36.29557418823242,146.533203125,3.1169309616088867,2.329822063446045,2254.3759765625,20.0760440826416,167.46173095703125,3.5935471057891846,0.5205349922180176,4.9032368659973145,3.099999958067201e-05,5.381410121917725,147.8565216064453,2.131633996963501,0.0002589999930933118,0.2587670087814331,0.778954029083252,4.291093826293945,141.36279296875
2.246640920639038,226.93194580078125,1.5941309928894043,1.3485000133514404,0.03416299819946289,0.06519799679517746,39.20908737182617,86.75066375732422,76.61809539794922,381.10382080078125,42250.55078125,0.25676101446151733,4.770535945892334,0.1711450070142746,25.727352142333984,2.8327150344848633,31.023305892944336,3212.304931640625,32.98377990722656,29.640544891357422,6.8902201652526855,0.06657899916172028,2.1732089519500732,23.8410587310791,34.472137451171875,151.66726684570312,2.906528949737549,2.2219700813293457,2099.566650390625,17.754016876220703,159.77334594726562,3.210719108581543,0.49856001138687134,4.604522228240967,2.9000000722589903e-05,4.992101192474365,139.92601013183594,2.0774669647216797,0.00012700000661425292,0.25624799728393555,0.7627419829368591,4.062388896942139,139.0162353515625
2.195322036743164,232.46575927734375,1.4655410051345825,1.319046974182129,0.032552000135183334,0.06340199708938599,38.31423568725586,86.01341247558594,73.89629364013672,382.0470275878906,42375.6328125,0.2589290142059326,4.557508945465088,0.16548499464988708,25.168928146362305,2.83099102973938,32.71035385131836,3164.025146484375,30.78692626953125,29.48185157775879,6.65444803237915,0.0648059993982315,2.282304048538208,23.003719329833984,34.10713195800781,141.89076232910156,2.8597850799560547,2.128438949584961,2065.1484375,17.712980270385742,145.78976440429688,2.9948790073394775,0.48223501443862915,4.469878196716309,2.8000000384054147e-05,5.027860164642334,141.58718872070312,2.3450369834899902,0.00012700000661425292,0.25443100929260254,0.7526310086250305,4.1086578369140625,131.84950256347656
2.097421884536743,211.25152587890625,1.34175705909729,1.2699739933013916,0.03202199935913086,0.06246199831366539,37.11527633666992,82.90330505371094,71.90287780761719,370.5811767578125,41744.328125,0.24686899781227112,4.198927879333496,0.16235600411891937,24.129552841186523,2.7501931190490723,31.43478775024414,3095.825927734375,28.185028076171875,26.539993286132812,6.238899230957031,0.07126399874687195,2.2060511112213135,21.653993606567383,32.50663757324219,136.9167022705078,2.7356719970703125,2.035978078842163,2000.27001953125,16.223756790161133,136.7555389404297,2.9742629528045654,0.454926997423172,4.229094982147217,2.700000004551839e-05,4.915157794952393,135.79238891601562,2.0628669261932373,0.0001250000059371814,0.24651500582695007,0.739749014377594,3.8908779621124268,126.35260772705078
2.0377728939056396,198.5961151123047,1.2580549716949463,1.1677780151367188,0.028749000281095505,0.06164800003170967,39.05818557739258,79.0684585571289,69.04363250732422,358.10833740234375,40680.41796875,0.23441700637340546,3.9639689922332764,0.15520399808883667,22.984886169433594,2.6310250759124756,29.177019119262695,3001.1201171875,28.31015968322754,24.869014739990234,6.109960079193115,0.06784500181674957,2.13407301902771,20.195138931274414,30.179841995239258,130.36500549316406,2.6294660568237305,1.960373044013977,1901.51513671875,15.229668617248535,132.58926391601562,2.829318046569824,0.41866499185562134,3.9327359199523926,2.5999999706982635e-05,4.770050048828125,127.20528411865234,1.9611259698867798,0.00024399999529123306,0.23163700103759766,0.7194210290908813,3.705012083053589,119.42789459228516
1.836874008178711,170.32049560546875,1.1232329607009888,1.0323480367660522,0.02412099950015545,0.05789700150489807,34.41797637939453,65.92256164550781,58.09711837768555,315.2086486816406,36457.31640625,0.19656799733638763,3.303929090499878,0.14263999462127686,19.64629364013672,2.361807107925415,25.880374908447266,2557.931640625,24.135774612426758,24.125795364379883,5.233137130737305,0.054405998438596725,1.9403610229492188,17.426189422607422,24.74468994140625,114.3918685913086,2.2099719047546387,1.698989987373352,1791.9576416015625,13.215639114379883,114.05418395996094,2.4047510623931885,0.36656200885772705,3.3367819786071777,2.2000000171829015e-05,4.17394495010376,111.96605682373047,1.6724859476089478,0.00021899999410379678,0.2029860019683838,0.6357380151748657,3.3315529823303223,102.06121826171875
1.6076020002365112,146.41726684570312,1.066715955734253,0.9497060179710388,0.022729000076651573,0.05439700186252594,29.150390625,59.72904968261719,49.995704650878906,291.4414978027344,35030.25,0.17584200203418732,2.874850034713745,0.13289199769496918,18.229856491088867,2.220367908477783,24.166948318481445,2405.18115234375,22.497657775878906,20.500221252441406,4.303002834320068,0.05046899989247322,1.7066819667816162,15.82758617401123,23.744857788085938,108.42849731445312,2.026369094848633,1.530622959136963,1796.7061767578125,11.368858337402344,99.40635681152344,2.132530927658081,0.3062649965286255,2.9826300144195557,2.099999983329326e-05,3.763853073120117,94.1783676147461,1.4202810525894165,0.0001049999991664663,0.19201800227165222,0.5960419774055481,2.944425106048584,94.29298400878906
1.6889760494232178,158.03140258789062,1.122370958328247,0.9877099990844727,0.024298999458551407,0.05426099896430969,34.3968505859375,64.72541046142578,54.129547119140625,301.8079528808594,36276.8046875,0.18414799869060516,3.010071039199829,0.14186300337314606,18.82877540588379,2.272167921066284,25.08349609375,2535.0390625,23.625829696655273,21.244489669799805,4.407742023468018,0.05192200094461441,1.652891993522644,16.56523323059082,24.261348724365234,112.08950805664062,2.1156160831451416,1.6162480115890503,1832.5528564453125,11.737621307373047,109.06681823730469,2.2396090030670166,0.35230299830436707,3.1239349842071533,2.2000000171829015e-05,3.925178050994873,99.5782241821289,1.4682129621505737,0.00010900000052060932,0.20059199631214142,0.6287559866905212,3.068413019180298,97.50653076171875
1.5835829973220825,151.99839782714844,1.0665980577468872,0.9182209968566895,0.022298000752925873,0.05162300169467926,35.906700134277344,62.87763214111328,51.1688346862793,292.2291259765625,36654.328125,0.17493000626564026,2.8151979446411133,0.1377979964017868,18.0367488861084,2.1999800205230713,24.100919723510742,2440.352294921875,22.57630729675293,20.70603370666504,4.190606117248535,0.050182998180389404,1.6740399599075317,15.584161758422852,23.337011337280273,109.59159851074219,2.0828299522399902,1.5075730085372925,1923.366455078125,10.695352554321289,103.12837219238281,2.286329984664917,0.3254159986972809,2.997718095779419,2.099999983329326e-05,4.197835922241211,91.65016174316406,1.3649139404296875,0.00011000000085914508,0.19765399396419525,0.6121389865875244,2.9700870513916016,94.35472106933594
1.5925040245056152,152.03585815429688,1.0435739755630493,0.9292920231819153,0.02307399921119213,0.05090999975800514,35.8002815246582,67.90058898925781,50.79086685180664,292.23382568359375,36954.00390625,0.1717970073223114,3.024614095687866,0.14304900169372559,18.34864616394043,2.222641944885254,23.99962043762207,2455.93505859375,25.680273056030273,20.048688888549805,4.3962249755859375,0.04971599951386452,1.6770009994506836,15.527324676513672,23.671052932739258,108.06637573242188,2.1077280044555664,1.5585379600524902,1814.19921875,12.146360397338867,103.2372817993164,2.305569887161255,0.3180750012397766,3.0427680015563965,2.099999983329326e-05,4.294191837310791,94.72035217285156,1.362136960029602,0.00011100000119768083,0.1968120038509369,0.617563009262085,2.9202659130096436,90.48756408691406
1.623777985572815,146.6052703857422,1.0790469646453857,0.9269649982452393,0.023180000483989716,0.04958299919962883,32.34507369995117,65.99578857421875,49.69636917114258,289.95135498046875,36852.12109375,0.17267699539661407,2.8683080673217773,0.14378899335861206,18.076839447021484,2.217648983001709,24.378591537475586,2468.0302734375,28.95254898071289,19.7806339263916,4.349367141723633,0.04725699871778488,1.6664400100708008,15.270565032958984,24.104970932006836,107.28218078613281,2.1658730506896973,1.5910550355911255,1706.681884765625,11.309765815734863,97.85767364501953,2.4872140884399414,0.3149999976158142,3.0835609436035156,2.099999983329326e-05,4.645898818969727,92.23804473876953,1.3777120113372803,0.00011100000119768083,0.19713400304317474,0.6220719814300537,2.949496030807495,89.68749237060547
1.587533950805664,144.45619201660156,1.0435329675674438,0.9365220069885254,0.01896199956536293,0.04906800016760826,30.092172622680664,64.69680786132812,47.26136779785156,289.5102844238281,37138.234375,0.17513200640678406,2.7836740016937256,0.1412470042705536,18.134811401367188,2.2195050716400146,24.275903701782227,2423.001220703125,28.135005950927734,19.57045555114746,4.220522880554199,0.046427998691797256,1.778709053993225,15.18051815032959,24.34210777282715,106.9535140991211,2.2522120475769043,1.591683030128479,1769.279296875,10.534784317016602,92.73185729980469,2.487196922302246,0.311383992433548,3.3813629150390625,2.099999983329326e-05,4.5621418952941895,89.63249206542969,1.3909629583358765,0.00011100000119768083,0.1938370019197464,0.6087700128555298,2.910851001739502,88.7648696899414
1.649217963218689,149.13661193847656,1.0506060123443604,0.9566689729690552,0.01868399977684021,0.04893200099468231,29.457887649536133,67.12731170654297,46.99042892456055,296.7961120605469,37784.33203125,0.17933699488639832,2.914597988128662,0.14165599644184113,18.339580535888672,2.30997896194458,25.18186378479004,2547.092041015625,26.785694122314453,20.33563995361328,4.492609977722168,0.047304000705480576,1.6645309925079346,16.1232852935791,25.846248626708984,109.43273162841797,2.285083055496216,1.679216980934143,1872.4718017578125,10.76346492767334,97.54547119140625,2.833501100540161,0.3109549880027771,3.4898319244384766,2.099999983329326e-05,4.566988945007324,91.31289672851562,1.462515950202942,0.00011300000187475234,0.1987220048904419,0.6125119924545288,3.026571035385132,91.40962982177734
1.7106930017471313,153.7234649658203,1.0595699548721313,0.9679549932479858,0.018799999728798866,0.04867799952626228,29.065109252929688,72.12027740478516,49.57466506958008,298.87139892578125,38138.1796875,0.18342100083827972,2.9864590167999268,0.1430560052394867,18.710241317749023,2.3359949588775635,25.315771102905273,2597.084716796875,27.001537322998047,20.156078338623047,4.409113883972168,0.05011700093746185,1.664654016494751,16.205904006958008,26.99198341369629,110.82367706298828,2.3659839630126953,1.694964051246643,1948.4427490234375,11.037259101867676,98.10195922851562,3.1856539249420166,0.32498401403427124,3.8717050552368164,2.2000000171829015e-05,5.398677825927734,96.2234878540039,1.51249098777771,0.0001140000022132881,0.2027290016412735,0.6169350147247314,3.087528944015503,95.97657775878906
1.661911964416504,148.95172119140625,1.0374729633331299,0.9452559947967529,0.018657000735402107,0.04815499857068062,27.15929412841797,67.97378540039062,53.35597229003906,290.500732421875,37917.6015625,0.18139000236988068,3.1940410137176514,0.13947099447250366,18.172527313232422,2.3190789222717285,25.012617111206055,2603.466552734375,28.982128143310547,19.27977180480957,4.302789211273193,0.04715200141072273,1.8191490173339844,17.76853370666504,26.23340606689453,108.79985809326172,2.5101749897003174,1.605329990386963,1998.1715087890625,10.339154243469238,94.6187515258789,3.0743908882141113,0.3141779899597168,3.870776891708374,2.099999983329326e-05,5.263276100158691,93.29767608642578,1.50422203540802,0.0001140000022132881,0.19550999999046326,0.603181004524231,3.2742059230804443,93.08805847167969
1.6857630014419556,157.60316467285156,1.0523029565811157,0.9528080224990845,0.01895900070667267,0.04780200123786926,28.137527465820312,69.99242401123047,52.27793884277344,285.5392761230469,38483.125,0.18853099644184113,3.2972400188446045,0.1418049931526184,19.42054557800293,2.3420169353485107,25.712955474853516,2688.27880859375,27.839427947998047,19.843294143676758,4.213630199432373,0.04595699906349182,1.9704920053482056,17.240427017211914,27.05111312866211,109.58769989013672,2.826870918273926,1.6439210176467896,2140.37744140625,11.123330116271973,96.8856201171875,3.498616933822632,0.3228279948234558,4.101747989654541,2.099999983329326e-05,5.73800802230835,99.73883819580078,1.4952919483184814,0.00011500000255182385,0.19983400404453278,0.6191490292549133,3.489978075027466,94.67217254638672
1.7073860168457031,163.96824645996094,1.0886240005493164,0.9670950174331665,0.01938300020992756,0.046365998685359955,28.9361572265625,73.44881439208984,53.484989166259766,288.1484375,38743.2734375,0.1879190057516098,3.470513105392456,0.14263099431991577,19.61420440673828,2.3569490909576416,26.82476234436035,2792.1171875,27.308610916137695,20.151296615600586,4.31976318359375,0.04455899819731712,2.093571901321411,17.0242919921875,26.673904418945312,115.4020004272461,2.685899019241333,1.6475930213928223,2198.818115234375,11.21920394897461,104.6886215209961,3.7366011142730713,0.32712098956108093,3.9768319129943848,2.2000000171829015e-05,5.381258010864258,109.9789810180664,1.4910160303115845,0.00011600000289035961,0.20184500515460968,0.6292330026626587,3.753164052963257,98.9168701171875
1.6256539821624756,151.5420684814453,1.028905987739563,0.924892008304596,0.018655000254511833,0.0471000000834465,26.375572204589844,67.87997436523438,49.08293533325195,278.5903625488281,36952.984375,0.18006600439548492,3.1099300384521484,0.13723500072956085,18.796897888183594,2.2803359031677246,26.315658569335938,2682.85400390625,25.19659996032715,21.58615493774414,4.071735858917236,0.04177900031208992,2.052694082260132,15.819188117980957,26.569076538085938,108.55602264404297,2.54095196723938,1.5418850183486938,2143.220458984375,10.938343048095703,113.45320129394531,3.2704899311065674,0.3283419907093048,3.6684839725494385,2.099999983329326e-05,5.324007987976074,101.83760070800781,1.4065970182418823,0.00011100000119768083,0.19296200573444366,0.6014829874038696,3.74025297164917,98.35233306884766
1.6523809432983398,152.28530883789062,1.0564440488815308,0.9313989877700806,0.018744999542832375,0.046581000089645386,29.48150062561035,68.10771942138672,48.08704376220703,279.9759216308594,37154.6015625,0.18273800611495972,3.100385904312134,0.1375409960746765,18.81250762939453,2.29807710647583,27.905363082885742,2679.16259765625,25.956218719482422,20.71936798095703,4.120192050933838,0.03940799832344055,1.9400689601898193,16.178110122680664,25.470592498779297,110.28700256347656,2.665600061416626,1.550246000289917,2284.122802734375,10.915298461914062,134.83119201660156,3.3347721099853516,0.3335449993610382,3.6619980335235596,2.099999983329326e-05,5.0621137619018555,101.45903778076172,1.4177210330963135,7.400000322377309e-05,0.19426800310611725,0.6076840162277222,3.8245480060577393,100.08661651611328
1.7606489658355713,166.452392578125,1.1356240510940552,0.9968870282173157,0.019626999273896217,0.04670599848031998,31.032976150512695,77.31163787841797,51.230079650878906,305.9831237792969,41500.875,0.20195700228214264,3.426671028137207,0.14750300347805023,20.424663543701172,2.480212926864624,29.691204071044922,2983.5869140625,27.25054359436035,22.27149772644043,4.474547863006592,0.042378999292850494,2.031022071838379,17.4454402923584,29.713960647583008,120.91803741455078,2.809299945831299,1.6908299922943115,2280.101318359375,13.019286155700684,133.91476440429688,3.6102540493011475,0.35497400164604187,4.005184173583984,2.2000000171829015e-05,5.522646903991699,112.17424774169922,1.5398160219192505,8.299999899463728e-05,0.2088879942893982,0.6558769941329956,4.014410018920898,107.11546325683594
1.7899680137634277,166.50033569335938,1.1273449659347534,1.002953052520752,0.02082500047981739,0.047506000846624374,30.798967361450195,77.2494888305664,56.89242935180664,320.8785400390625,41441.1640625,0.20901699364185333,3.4308509826660156,0.1471409946680069,21.366989135742188,2.4802870750427246,29.436607360839844,3014.648193359375,30.106422424316406,22.330568313598633,4.454377174377441,0.040463000535964966,2.034759998321533,17.80269432067871,29.76541519165039,121.91674041748047,3.0229029655456543,1.714359998703003,2257.123779296875,12.860252380371094,133.061767578125,3.7085208892822266,0.34953001141548157,4.35038423538208,2.300000051036477e-05,5.766862869262695,113.89430236816406,1.578914999961853,8.299999899463728e-05,0.21339300274848938,0.6671270132064819,3.9370250701904297,116.06710052490234
